cell_id,threshold_left,threshold_right,left_closed,right_closed,case_id,group,family,allocated_images,blocked_image_count,decision,evidence,mean_lower,mean_upper,attained_lower,attained_upper
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-27/16,35/16,-19/16,57/32
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,5/32,9/32,5/32,9/32
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-13/16,1,-9/32,19/32
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0103,212254598736763/625000000000000,339977890253067/1000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,15/64,15/64,15/64,15/64
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-107/64,141/64,-75/64,113/64
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,11/64,19/64,11/64,19/64
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-51/64,65/64,-17/64,37/64
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0104,339977890253067/1000000000000000,3404722213745117/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,7/32,7/32,7/32,7/32
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-27/16,71/32,-19/16,57/32
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,5/32,9/32,5/32,9/32
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-25/32,1,-1/4,19/32
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0105,3404722213745117/10000000000000000,17057444155216217/50000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,13/64,13/64,13/64,13/64
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-109/64,141/64,-77/64,113/64
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,9/64,17/64,9/64,17/64
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-51/64,63/64,-17/64,37/64
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0106,17057444155216217/50000000000000000,3419094681739807/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,3/16,3/16,3/16,3/16
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-27/16,35/16,-19/16,7/4
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,1/8,1/4,1/8,1/4
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-13/16,31/32,-9/32,9/16
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0107,3419094681739807/10000000000000000,3421206474304199/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/64,11/64,11/64,11/64
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-109/64,139/64,-77/64,111/64
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,7/64,15/64,7/64,15/64
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-53/64,61/64,-19/64,35/64
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0108,3421206474304199/10000000000000000,34337863326072693/100000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/32,5/32,5/32,5/32
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-55/32,35/16,-39/32,7/4
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,3/32,7/32,3/32,7/32
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-27/32,15/16,-5/16,17/32
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0109,34337863326072693/100000000000000000,1720016598701477/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/64,11/64,11/64,11/64
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-111/64,141/64,-77/64,113/64
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,7/64,15/64,7/64,15/64
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-53/64,59/64,-21/64,33/64
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0110,1720016598701477/5000000000000000,860791876912117/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/32,5/32,5/32,5/32
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-7/4,35/16,-39/32,7/4
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,3/32,7/32,3/32,7/32
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-27/32,29/32,-11/32,1/2
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0111,860791876912117/2500000000000000,34655043482780457/100000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,9/64,9/64,9/64,9/64
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-113/64,139/64,-77/64,111/64
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,5/64,13/64,5/64,13/64
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-55/64,57/64,-21/64,31/64
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0112,34655043482780457/100000000000000000,1734364628791809/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/32,5/32,5/32,5/32
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-7/4,35/16,-19/16,7/4
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,3/32,7/32,3/32,7/32
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-27/32,29/32,-5/16,1/2
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0113,1734364628791809/5000000000000000,6962965726852417/20000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/64,11/64,11/64,11/64
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-111/64,141/64,-75/64,111/64
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,7/64,15/64,7/64,15/64
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-53/64,59/64,-19/64,33/64
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0114,6962965726852417/20000000000000000,6963813304901123/20000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/32,5/32,5/32,5/32
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-7/4,71/32,-19/16,55/32
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,3/32,7/32,3/32,7/32
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-13/16,15/16,-9/32,1/2
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0115,6963813304901123/20000000000000000,17465919256210327/50000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0116,17465919256210327/50000000000000000,699732780456543/2000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/64,11/64,11/64,11/64
cell-0116,17465919256210327/50000000000000000,699732780456543/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-113/64,143/64,-75/64,111/64
