population,arm,order,probability,exact_stop,exact_decision,stat_stop,stat_decision,stat_reason,e_lower_at_stop,e_upper_at_stop,lower_ever_crossed,upper_ever_crossed
point_negative,weight,123045,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,123054,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,123405,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,123450,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,123504,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,123540,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124035,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124053,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124305,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124350,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124503,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,124530,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125034,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125043,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125304,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125340,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125403,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,125430,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130245,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130254,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130425,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130452,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130524,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,130542,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132045,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132054,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132405,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132450,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132504,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,132540,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134025,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134052,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134205,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134250,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134502,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,134520,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135024,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135042,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135204,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135240,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135402,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,135420,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140235,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140253,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140325,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140352,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140523,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,140532,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142035,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142053,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142305,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142350,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142503,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,142530,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143025,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143052,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143205,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143250,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143502,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,143520,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145023,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145032,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145203,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145230,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145302,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,145320,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150234,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150243,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150324,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150342,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150423,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,150432,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152034,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152043,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152304,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152340,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152403,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,152430,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153024,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153042,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153204,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153240,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153402,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,153420,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154023,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154032,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154203,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154230,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154302,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,154320,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201345,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201354,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201435,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201453,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201534,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,201543,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203145,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203154,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203415,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203451,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203514,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,203541,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204135,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204153,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204315,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204351,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204513,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,204531,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205134,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205143,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205314,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205341,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205413,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,205431,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210345,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210354,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210435,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210453,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210534,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,210543,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213045,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213054,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213405,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213450,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213504,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,213540,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214035,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214053,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214305,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214350,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214503,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,214530,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215034,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215043,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215304,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215340,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215403,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,215430,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230145,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230154,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230415,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230451,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230514,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,230541,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231045,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231054,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231405,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231450,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231504,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,231540,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234015,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234051,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234105,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234150,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234501,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,234510,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235014,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235041,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235104,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235140,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235401,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,235410,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240135,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240153,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240315,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240351,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240513,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,240531,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241035,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241053,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241305,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241350,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241503,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,241530,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243015,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243051,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243105,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243150,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243501,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,243510,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245013,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245031,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245103,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245130,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245301,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,245310,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250134,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250143,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250314,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250341,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250413,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,250431,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251034,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251043,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251304,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251340,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251403,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,251430,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253014,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253041,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253104,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253140,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253401,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,253410,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254013,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254031,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254103,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254130,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254301,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,254310,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301245,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301254,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301425,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301452,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301524,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,301542,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302145,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302154,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302415,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302451,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302514,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,302541,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304125,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304152,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304215,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304251,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304512,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,304521,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305124,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305142,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305214,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305241,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305412,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
point_negative,weight,305421,1/720,3,excluded,3,excluded,logical,1/8,105/16,0,0
